title,kind,release_date,source,source_url,summary,poster_url,updated_at
Greg Kelly Reports,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/76962/greg-kelly-reports,"The hardest-hitting stories from coast to coast: We take you from the Beltway to the Rust Belt and beyond — never forgetting we're here to enlighten, expose, inform, and spotlight the stories that matter to you.",https://static.tvmaze.com/uploads/images/medium_portrait/519/1298269.jpg,2026-06-19T18:14:40+00:00
On Balance with Leland Vittert,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/76990/on-balance-with-leland-vittert,The day's hottest subjects.,https://static.tvmaze.com/uploads/images/medium_portrait/519/1297791.jpg,2026-06-19T18:14:40+00:00
Love Island,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/42289/love-island,"U.S. version of the British show Love Island where a group of singles come to stay in a villa for a few weeks and have to couple up with one another – those who fail to find a partner to couple up with risk being dumped from the island. Islanders are on the lookout for romance, but the road to love doesn't always run smoothly. Challenges abound with new Islander arrivals and dramatic twists as friendships and relationships form. In addition to choosing their partners wisely, Islanders must also win the hearts of viewers who have the opportunity to shape events on screen and ultimately crown one lucky couple the winner, who will then have the chance to walk away with both love and the cash prize.",https://static.tvmaze.com/uploads/images/medium_portrait/627/1568693.jpg,2026-06-19T18:14:40+00:00
The Source with Kaitlan Collins,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/69831/the-source-with-kaitlan-collins,"The Source with Kaitlan Collins - Kaitlan Collins chases the facts, asks the tough questions, and connects with her sources in primetime.",https://static.tvmaze.com/uploads/images/medium_portrait/614/1536138.jpg,2026-06-19T18:14:40+00:00
The Last Woodsmen,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/80196/the-last-woodsmen,"The Last Woodsmen takes us deep into the secluded wilderness with these courageous and highly skilled loggers as they literally risk their lives. It's a rarely explored, dangerous business which translates to incredibly engrossing television. On a floating barge hundreds of miles from civilization, veteran logger Jared Douglas puts everything on the line to harvest the largest timber in the world. One misstep in this high-risk industry could cost tens of thousands of dollars, or even a life. Joining him at the edge of the world is a tight-knit crew of lumbermen who, with only axes and hand-held power saws, take down massive, highly valuable trees that can be worth up to $70K each.",https://static.tvmaze.com/uploads/images/medium_portrait/598/1495269.jpg,2026-06-19T18:14:40+00:00
Zillow Gone Wild,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/71201/zillow-gone-wild,"Inspired by the popular Instagram account of the same name, which touts 1.8 million followers, the series will take fans beyond endlessly looking through standard home listings and into the action touring one-of-a-kind homes on the market. Each episode of Zillow Gone Wild will showcase three weird, wonderful and wildly quirky homes and share the backstories of their buyers, sellers and unique histories.",https://static.tvmaze.com/uploads/images/medium_portrait/517/1294440.jpg,2026-06-19T18:14:40+00:00
This Is Poly,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/91669/this-is-poly,"This Is Poly takes a first-of-its-kind look at the world of polyamory, following the lives of five wildly different polycules, interconnected groups of people in polyamorous relationships. As they build lives and families outside traditional norms, the series dives into the emotional realities of jealousy, commitment, communication, and trust, testing every rule of love and redefining what it means to be a family.",https://static.tvmaze.com/uploads/images/medium_portrait/624/1561507.jpg,2026-06-19T18:14:40+00:00
The Last Word with Lawrence O'Donnell,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/9312/the-last-word-with-lawrence-odonnell,"Drawing upon his experience as a former chief of staff on the Senate Finance Committee and as an Emmy-winning executive producer and writer of The West Wing, O'Donnell gives the last word and rewrites the most compelling stories of the day on The Last Word with Lawrence O'Donnell .",https://static.tvmaze.com/uploads/images/medium_portrait/619/1549332.jpg,2026-06-19T18:14:40+00:00
Chris Plante: The Right Squad,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/76964/chris-plante-the-right-squad,"Chris Plante and his ""THE RIGHT SQUAD"" are the most interesting, informative and funny group of talking heads in the world! It's a big claim. But it's true!",https://static.tvmaze.com/uploads/images/medium_portrait/519/1298281.jpg,2026-06-19T18:14:40+00:00
Katie Pavlich Tonight,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/90157/katie-pavlich-tonight,Katie Pavlich Tonight offers a conservative take on the day's events while welcoming all viewpoints. The goal: cutting through left-right bias in pursuit of plain facts and honest analysis.,https://static.tvmaze.com/uploads/images/medium_portrait/611/1529530.jpg,2026-06-19T18:14:40+00:00
Real Time with Bill Maher,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/279/real-time-with-bill-maher,"Real Time with Bill Maher includes an opening monologue, roundtable discussions with panelists, and interviews with in-studio and satellite guests. Politico hailed Maher as ""a pugnacious debater and a healthy corrective to the claptrap of cable news"", while Variety noted, ""There may not be a more eclectic guest list on all of television"".",https://static.tvmaze.com/uploads/images/medium_portrait/613/1534435.jpg,2026-06-19T18:14:40+00:00
CNN NewsNight with Abby Phillip,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/71645/cnn-newsnight-with-abby-phillip,"In CNN NewsNight with Abby Phillip , she delivers a thoughtful, sharp approach to the day's biggest stories.",https://static.tvmaze.com/uploads/images/medium_portrait/614/1536140.jpg,2026-06-19T18:14:40+00:00
Dateline NBC,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/5390/dateline-nbc,"Dateline NBC presents in-depth coverage of news stories. Rather than just reading news reports, as most news shows do, the reporters for this show research their subjects and interview the people closely involved to create an informative work of investigative journalism.",https://static.tvmaze.com/uploads/images/medium_portrait/491/1228376.jpg,2026-06-19T18:14:40+00:00
SEC Now,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/8661/sec-now,"The flagship news and information program of the SEC Network -- ESPN's 24/7 multiplatform sports network devoted to the Southeastern Conference -- is SEC Now , broadcast weekdays from the network's studios in Charlotte, N.C. Hosted by Dari Nowkhah, the show includes a mix of sports coverage, in-depth features, insider access, and exclusive interviews with the movers and shakers of the conference's 14 teams.",https://static.tvmaze.com/uploads/images/medium_portrait/30/77094.jpg,2026-06-19T18:14:40+00:00
Everything on the Menu with Braun Strowman,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/84614/everything-on-the-menu-with-braun-strowman,"Everything on the Menu with Braun Strowman follows WWE Legend Braun Strowman as he eats his way across America, while on the road for WWE, ordering everything on every menu and trying to down every last bite.",https://static.tvmaze.com/uploads/images/medium_portrait/594/1485952.jpg,2026-06-19T18:14:40+00:00
The 11th Hour with Ali Velshi,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/61605/the-11th-hour-with-ali-velshi,"Ali Velshi delivers sharp, data-driven analysis of the day's biggest stories.",https://static.tvmaze.com/uploads/images/medium_portrait/619/1549476.jpg,2026-06-19T18:14:40+00:00
Jesse Weber Live,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/90158/jesse-weber-live,"A fresh, fast-paced, and often unexpected take on the day's headlines, diving into the biggest stories through the lens of an expert in legal affairs.",https://static.tvmaze.com/uploads/images/medium_portrait/611/1529553.jpg,2026-06-19T18:14:40+00:00
Laura Coates Live,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/71591/laura-coates-live,"In Laura Coates Live , Laura goes inside the story with a relentless pursuit of the facts. She is CNN's chief legal analyst, playing a central role in the network's extensive legal programming.",https://static.tvmaze.com/uploads/images/medium_portrait/614/1536141.jpg,2026-06-19T18:14:40+00:00
The Story Is with Elex Michaelson,series,2026-06-12,TVMaze US,https://www.tvmaze.com/shows/87855/the-story-is-with-elex-michaelson,"The Story Is will feature live nightly panels and debates on set featuring a range of voices including attorneys Gloria Allred and Areva Martin, conservative talk radio hosts Larry Elder and Jennifer Horn, progressive podcast host Brian Tyler Cohen, former California GOP chair Jessica Millan Patterson and journalists Peter Hamby from Puck and POLITICO's Melanie Mason.",https://static.tvmaze.com/uploads/images/medium_portrait/614/1536142.jpg,2026-06-20T06:44:21+00:00
The Story Is with Elex Michaelson,series,2026-06-11,TVMaze US,https://www.tvmaze.com/shows/87855/the-story-is-with-elex-michaelson,"The Story Is will feature live nightly panels and debates on set featuring a range of voices including attorneys Gloria Allred and Areva Martin, conservative talk radio hosts Larry Elder and Jennifer Horn, progressive podcast host Brian Tyler Cohen, former California GOP chair Jessica Millan Patterson and journalists Peter Hamby from Puck and POLITICO's Melanie Mason.",https://static.tvmaze.com/uploads/images/medium_portrait/614/1536142.jpg,2026-06-19T18:14:40+00:00
Late Night with Seth Meyers,series,2026-06-11,TVMaze US,https://www.tvmaze.com/shows/363/late-night-with-seth-meyers,"Seth Meyers, who is Saturday Night Live's longest serving anchor on the show's wildly popular ""Weekend Update,"" takes over as host of NBC's Late Night — home to A-list celebrity guests, memorable comedy and the best in musical talent. As the Emmy Award-winning head writer for ""SNL,"" Meyers has established a reputation for sharp wit and perfectly timed comedy, and has gained fame for his spot-on jokes and satire. Meyers takes his departure from ""SNL"" to his new post at ""Late Night,"" as Jimmy Fallon moves to The Tonight Show.",https://static.tvmaze.com/uploads/images/medium_portrait/506/1265488.jpg,2026-06-19T18:14:40+00:00
